UserID,Easy,Medium,Hard,Topics,T1 Easy,T1 Medium,T1 Hard,Tn_Level,Accuracy,No Of Attempts,Time Taken,Contest Rank,ContestID,Contest Weightage
U0338,65,89,48,8,5,5,4,596712,80.34,2,225,17,contest@0338,21-50
U0339,19,98,14,12,5,2,4,180932,86.45,12,208,90,contest@0339,21-50
U0340,40,22,93,15,3,5,3,696651,94.82,3,106,22,contest@0340,51-100
U0341,189,28,53,18,5,1,1,723826,66.26,15,144,13,contest@0341,21-50
U0342,53,91,72,13,5,3,4,101713,66.85,14,181,18,contest@0342,51-100
U0343,181,35,9,4,3,2,5,996690,95.7,5,94,48,contest@0343,21-50
U0344,127,82,30,14,5,2,3,760776,78.28,8,184,79,contest@0344,11-20
U0345,61,23,89,8,5,5,2,895371,95.75,6,137,78,contest@0345,1-10
U0346,174,95,19,12,4,5,1,653411,76.33,15,384,87,contest@0346,21-50
U0347,84,47,78,11,5,5,2,524297,59.58,15,450,19,contest@0347,1-10
U0348,35,12,60,12,4,2,5,222730,77.32,8,160,63,contest@0348,51-100
U0349,127,13,85,13,4,5,3,773967,61.22,5,275,48,contest@0349,11-20
U0350,137,20,22,6,4,1,2,980384,97.43,12,360,78,contest@0350,21-50
U0351,137,90,36,14,4,4,3,854205,55.2,6,108,93,contest@0351,1-10
U0352,79,23,69,16,4,2,5,434056,64.22,9,220,53,contest@0352,11-20
U0353,35,63,42,15,1,1,5,605937,80.23,2,193,73,contest@0353,51-100
U0354,140,11,58,11,5,4,5,710001,53.02,12,393,58,contest@0354,11-20
U0355,190,43,41,8,3,2,3,868665,96.39,8,232,12,contest@0355,1-10
U0356,71,60,27,5,2,5,5,490916,78.54,1,68,51,contest@0356,1-10
U0357,167,10,98,16,3,3,5,743342,82.1,1,92,5,contest@0357,21-50
U0358,20,93,100,13,5,3,4,803769,72.4,9,23,1,contest@0358,11-20
U0359,125,83,47,8,3,4,4,285069,82.51,20,153,15,contest@0359,11-20
U0360,56,61,41,3,5,1,4,720328,50.43,7,307,39,contest@0360,51-100
U0361,120,15,70,17,2,1,4,197226,88.87,20,53,44,contest@0361,51-100
U0362,73,22,26,18,5,1,4,411817,77.82,19,83,85,contest@0362,1-10
U0363,73,27,15,8,5,5,2,155173,78.9,20,110,93,contest@0363,51-100
U0364,92,40,96,4,3,1,5,911629,68.49,3,172,53,contest@0364,11-20
U0365,119,5,45,10,1,1,2,546839,71.04,1,256,84,contest@0365,21-50
U0366,131,7,20,9,3,3,1,960581,74.53,5,395,91,contest@0366,11-20
U0367,60,22,73,14,3,5,3,948229,65.84,12,312,25,contest@0367,21-50
U0368,127,97,15,18,5,2,3,551218,55.94,18,13,82,contest@0368,1-10
U0369,40,46,7,18,1,1,3,191058,87.46,18,176,76,contest@0369,51-100
U0370,198,76,83,17,4,1,5,246855,84.3,7,204,76,contest@0370,11-20
U0371,110,64,47,5,1,1,3,877279,69.94,14,245,37,contest@0371,21-50
U0372,64,39,62,5,2,1,4,598316,86.39,8,454,93,contest@0372,11-20
U0373,171,74,13,4,2,1,2,572985,97.6,11,209,39,contest@0373,1-10
U0374,15,56,39,14,5,5,5,113273,79.86,12,355,62,contest@0374,11-20
U0375,70,64,26,13,2,3,5,790596,83.8,14,36,34,contest@0375,51-100
U0376,72,7,7,13,4,1,4,309710,68.04,11,248,98,contest@0376,51-100
U0377,55,34,64,3,5,4,2,878035,86.43,7,498,56,contest@0377,11-20
U0378,82,27,24,13,3,4,4,882562,99.3,14,377,43,contest@0378,1-10
U0379,184,18,87,12,5,5,1,479629,64.59,1,402,37,contest@0379,11-20
U0380,30,25,22,8,3,2,2,115003,82.38,12,272,1,contest@0380,21-50
U0381,133,97,22,5,1,4,1,616561,54.97,9,86,16,contest@0381,1-10
U0382,35,11,38,18,3,4,1,374767,65.22,19,25,86,contest@0382,11-20
U0383,98,74,39,9,4,2,3,267835,93.51,4,230,44,contest@0383,21-50
U0384,54,56,34,16,4,2,3,745406,60.32,3,117,63,contest@0384,1-10
U0385,156,18,64,17,1,3,3,479576,55.23,5,67,63,contest@0385,1-10
U0386,170,67,90,18,1,1,4,302319,64.72,11,9,60,contest@0386,11-20
U0387,146,40,54,7,1,4,2,390836,56.1,7,135,15,contest@0387,1-10
U0388,171,12,23,10,1,3,3,299083,61.06,9,6,79,contest@0388,51-100
U0389,59,19,55,10,2,5,2,425850,84.41,4,151,75,contest@0389,51-100
U0390,180,71,88,7,3,3,1,603275,84.66,14,409,85,contest@0390,1-10
U0391,29,37,39,6,4,2,4,341385,60.68,13,124,36,contest@0391,1-10
U0392,103,11,96,14,4,4,3,843882,61.51,18,212,88,contest@0392,51-100
U0393,46,68,81,18,4,2,4,383218,79.3,14,94,8,contest@0393,21-50
U0394,15,52,17,19,2,2,4,854693,74.03,4,109,76,contest@0394,51-100
U0395,44,41,12,18,2,1,2,675568,82.91,3,13,26,contest@0395,1-10
U0396,98,75,6,11,5,3,1,560546,97.27,3,494,18,contest@0396,51-100
U0397,42,5,13,4,2,2,3,986793,77.32,20,317,86,contest@0397,51-100
U0398,113,81,49,8,5,4,4,936247,92.07,12,299,64,contest@0398,1-10
U0399,17,68,95,4,2,4,1,372959,59.6,10,102,68,contest@0399,11-20
U0400,68,57,56,10,3,5,1,797117,99.17,2,227,61,contest@0400,11-20
U0401,52,8,99,11,4,4,4,339724,55.52,5,86,11,contest@0401,1-10
U0402,108,80,72,10,4,4,5,248889,59.63,2,276,51,contest@0402,1-10
U0403,20,61,24,11,5,4,3,297932,98.48,9,499,69,contest@0403,1-10
U0404,29,22,84,9,1,2,1,511945,70.49,14,381,48,contest@0404,21-50
U0405,187,25,51,7,5,2,4,357358,62.44,3,292,56,contest@0405,1-10
U0406,35,74,8,5,4,1,5,678611,52.05,1,305,78,contest@0406,11-20
U0407,126,51,21,20,2,1,2,140138,55.58,15,90,48,contest@0407,11-20
U0408,138,80,72,16,3,5,1,467932,65.99,17,114,31,contest@0408,11-20
U0409,139,62,20,11,3,2,4,983201,73.7,20,339,97,contest@0409,51-100
U0410,31,9,95,8,2,2,4,109250,61.01,1,176,44,contest@0410,1-10
U0411,95,42,39,13,2,4,5,305785,50.44,6,147,25,contest@0411,51-100
U0412,163,95,14,10,5,5,1,263179,69.92,18,473,36,contest@0412,51-100
U0413,89,22,41,10,5,5,2,639251,58.23,12,239,58,contest@0413,51-100
U0414,123,40,20,3,4,2,4,739425,96.17,9,250,76,contest@0414,21-50
U0415,95,21,86,10,5,3,2,896083,76.84,12,431,86,contest@0415,11-20
U0416,68,21,87,9,2,1,4,537501,58.52,10,343,99,contest@0416,11-20
U0417,195,37,26,9,4,2,5,229090,80.58,16,335,85,contest@0417,11-20
U0418,81,62,67,8,3,5,2,872642,51.87,2,36,78,contest@0418,1-10
U0419,56,39,21,7,3,5,3,819862,85.55,2,275,62,contest@0419,21-50
U0420,63,55,59,9,5,3,4,882712,67.53,12,23,62,contest@0420,51-100
U0421,52,34,36,3,4,4,4,683601,63.99,2,270,65,contest@0421,1-10
U0422,132,39,75,15,1,4,4,731968,62.73,2,380,65,contest@0422,21-50
U0423,63,98,41,15,3,5,1,714165,95.55,17,494,27,contest@0423,11-20
U0424,101,73,21,4,4,3,4,928706,71.48,8,104,70,contest@0424,21-50
U0425,199,65,90,16,3,4,4,497009,64.29,6,479,45,contest@0425,1-10
U0426,113,45,48,19,5,3,4,614548,74.62,4,169,63,contest@0426,21-50
U0427,149,77,78,8,4,2,4,356698,64.32,7,480,17,contest@0427,21-50
U0428,180,91,77,17,5,3,4,681550,83.62,13,398,62,contest@0428,11-20
U0429,165,35,7,5,5,2,3,656190,61.77,18,425,62,contest@0429,11-20
U0430,18,84,100,14,3,3,3,897865,59.71,15,395,76,contest@0430,51-100
U0431,32,61,58,15,1,5,2,585117,96.79,1,344,7,contest@0431,21-50
U0432,171,14,18,9,4,2,5,439204,64.35,17,494,89,contest@0432,21-50
U0433,114,17,41,17,5,1,5,447775,51.89,2,434,46,contest@0433,11-20
U0434,124,85,48,12,4,1,5,351160,79.9,4,460,54,contest@0434,51-100
U0435,192,86,70,6,5,5,1,598016,99.17,11,235,4,contest@0435,11-20
U0436,123,63,68,6,2,5,5,268732,92.28,6,36,56,contest@0436,21-50
U0437,119,74,92,16,3,1,3,890969,91.11,14,248,97,contest@0437,11-20
U0438,146,44,45,5,5,1,2,547897,61.33,18,232,99,contest@0438,11-20
U0439,169,60,93,14,1,1,1,449018,66.09,13,66,87,contest@0439,51-100
U0440,188,12,73,14,4,1,5,941982,63.25,6,239,52,contest@0440,1-10
U0441,149,5,67,12,1,4,3,802789,80.78,17,484,87,contest@0441,51-100
U0442,75,11,47,16,3,1,2,294592,65.22,11,144,88,contest@0442,1-10
U0443,147,72,38,9,5,5,1,323785,68.66,2,183,90,contest@0443,51-100
U0444,119,65,58,17,1,1,5,787012,93.5,20,226,12,contest@0444,11-20
U0445,108,100,20,18,5,4,5,418641,81.92,8,483,31,contest@0445,1-10
U0446,166,11,74,10,3,5,2,698208,69.29,1,281,92,contest@0446,11-20
U0447,77,51,44,4,3,4,4,112076,82.77,13,123,43,contest@0447,1-10
U0448,122,58,14,11,2,4,4,182501,97.26,8,472,63,contest@0448,1-10
U0449,140,90,93,11,5,4,2,513052,68.13,7,65,61,contest@0449,11-20
U0450,126,61,44,5,4,4,1,531299,61.24,15,229,33,contest@0450,51-100
U0451,31,18,50,8,4,4,3,229696,79.68,2,451,100,contest@0451,51-100
U0452,140,89,85,12,2,4,1,159402,87.08,5,374,58,contest@0452,1-10
U0453,66,6,82,9,3,1,3,630819,86.12,17,96,23,contest@0453,21-50
U0454,140,47,27,3,3,3,2,585530,97.49,2,89,27,contest@0454,51-100
U0455,189,38,95,13,3,5,3,803444,64.81,17,258,10,contest@0455,21-50
U0456,158,17,47,12,1,2,4,229984,55.57,4,460,93,contest@0456,11-20
U0457,166,73,65,5,4,3,3,162118,87.06,16,217,51,contest@0457,21-50
U0458,134,10,46,18,4,4,3,455099,83.81,17,461,99,contest@0458,21-50
U0459,104,33,97,5,4,3,1,543605,74.48,20,123,67,contest@0459,1-10
U0460,42,79,20,19,4,5,4,814919,81.66,9,397,91,contest@0460,51-100
U0461,22,8,86,13,4,2,3,750710,81.75,18,110,70,contest@0461,21-50
U0462,128,71,51,13,5,2,1,820045,89.18,4,156,53,contest@0462,21-50
U0463,134,46,23,6,3,4,3,347804,79.42,9,198,66,contest@0463,21-50
U0464,180,36,74,18,5,1,3,674581,79.94,19,291,30,contest@0464,51-100
U0465,98,78,27,16,3,3,3,827440,70.37,10,159,15,contest@0465,51-100
U0466,79,15,22,3,2,4,4,690709,58.68,6,476,9,contest@0466,51-100
U0467,69,65,84,18,1,1,2,573219,72.01,11,495,35,contest@0467,21-50
U0468,15,8,42,14,5,5,2,339796,65.34,4,300,88,contest@0468,21-50
U0469,193,34,11,13,1,1,5,118186,63.08,19,152,46,contest@0469,11-20
U0470,99,71,18,6,4,2,5,952764,67.3,16,174,5,contest@0470,1-10
U0471,187,85,29,6,1,1,1,164133,74.33,14,264,15,contest@0471,1-10
U0472,138,41,73,12,5,1,4,532471,86.76,20,324,99,contest@0472,21-50
U0473,190,86,49,16,4,5,3,324462,58.37,15,433,49,contest@0473,51-100
U0474,129,75,12,14,1,2,1,997412,60.1,10,274,70,contest@0474,1-10
U0475,69,23,68,8,4,2,1,180096,84.02,6,233,57,contest@0475,51-100
U0476,68,51,74,11,2,4,1,812491,51.77,8,226,84,contest@0476,21-50
U0477,127,55,75,20,5,3,4,831754,69.64,14,187,96,contest@0477,21-50
U0478,161,98,47,17,1,5,5,774325,67.36,19,341,50,contest@0478,11-20
U0479,145,89,22,20,3,3,3,447764,71.22,8,95,84,contest@0479,11-20
U0480,173,99,98,10,3,3,4,990059,53.37,2,402,92,contest@0480,21-50
U0481,13,92,9,19,4,4,5,207590,70.55,8,415,98,contest@0481,21-50
U0482,135,70,41,9,3,5,4,819652,55.86,17,46,47,contest@0482,51-100
U0483,92,12,79,14,1,1,4,228178,85.61,9,235,16,contest@0483,51-100
U0484,14,90,55,12,1,3,5,398997,76.52,2,156,1,contest@0484,51-100
U0485,41,23,38,12,1,1,2,745714,53.9,3,40,46,contest@0485,1-10
U0486,121,8,17,10,1,3,3,941963,78.39,15,61,47,contest@0486,11-20
U0487,87,94,10,13,1,5,3,425843,89.74,20,42,44,contest@0487,1-10
U0488,186,54,85,9,4,5,2,598147,83.83,4,493,6,contest@0488,51-100
U0489,35,37,99,8,4,1,4,606977,57.86,4,405,70,contest@0489,11-20
U0490,144,9,90,17,4,4,5,808829,91.7,6,32,60,contest@0490,51-100
U0491,194,82,83,7,3,3,3,637423,84.64,13,43,36,contest@0491,51-100
U0492,64,18,17,16,3,2,2,270239,55.32,16,471,60,contest@0492,11-20
U0493,121,83,67,15,1,1,1,360229,52.91,9,432,5,contest@0493,1-10
U0494,187,14,28,13,2,4,4,427206,53.99,6,216,43,contest@0494,21-50
U0495,92,43,37,17,1,3,1,960110,54.13,12,370,75,contest@0495,21-50
U0496,75,20,50,15,1,1,1,546419,95.79,15,404,86,contest@0496,21-50
U0497,60,100,14,13,2,2,3,136094,75.15,15,84,86,contest@0497,51-100
U0498,70,84,71,10,1,2,3,776557,72.22,12,80,64,contest@0498,11-20
U0499,149,49,84,4,3,3,1,804352,96.89,18,420,91,contest@0499,51-100
U0500,72,33,81,20,2,1,1,793346,79.11,6,477,97,contest@0500,21-50
U0501,95,30,35,7,3,4,1,482260,79.44,11,214,19,contest@0501,11-20
U0502,113,87,66,11,2,3,5,318601,60.14,11,304,17,contest@0502,21-50
U0503,131,14,42,3,4,2,3,228793,98.15,12,497,83,contest@0503,1-10
U0504,191,89,74,9,1,1,3,697224,61.32,20,117,22,contest@0504,51-100
U0505,27,57,41,8,5,2,4,102660,84.37,10,436,49,contest@0505,51-100
U0506,13,96,68,13,5,5,4,838066,54.22,15,466,13,contest@0506,21-50
U0507,152,85,52,7,5,2,4,386500,98.4,16,80,95,contest@0507,1-10
U0508,169,68,60,10,3,1,4,549270,64.95,11,110,26,contest@0508,11-20
U0509,130,52,88,4,2,1,2,611182,93.5,11,238,91,contest@0509,51-100
U0510,175,45,6,18,2,3,3,600712,64.07,12,2,15,contest@0510,51-100
U0511,143,13,67,18,2,5,3,501697,72.92,12,412,34,contest@0511,11-20
U0512,154,9,9,9,5,5,3,236599,57.26,10,233,7,contest@0512,1-10
U0513,46,60,64,13,4,5,1,112331,82.16,10,362,70,contest@0513,11-20
U0514,104,15,26,6,4,3,4,638803,85.34,16,323,41,contest@0514,11-20
U0515,102,22,47,8,4,4,3,256282,77.65,8,246,96,contest@0515,11-20
U0516,156,23,75,8,2,4,2,979223,84.88,14,261,95,contest@0516,11-20
U0517,94,47,39,19,1,4,4,514413,67.39,6,123,46,contest@0517,21-50
U0518,145,56,59,3,2,3,3,363169,62.75,11,380,23,contest@0518,1-10
U0519,182,65,22,19,3,3,2,762845,90.34,1,70,91,contest@0519,11-20
U0520,180,88,28,17,5,3,4,472037,84.59,17,138,69,contest@0520,51-100
U0521,32,43,65,14,2,1,3,177526,82.57,19,174,32,contest@0521,1-10
U0522,70,44,91,15,3,3,4,257216,63.08,6,151,95,contest@0522,11-20
U0523,147,89,50,5,1,2,1,300283,72.47,16,351,95,contest@0523,21-50
U0524,29,35,62,20,2,3,1,700395,59.14,2,491,10,contest@0524,1-10
U0525,68,59,45,19,2,5,3,396005,92.56,19,80,86,contest@0525,1-10
U0526,161,28,38,19,3,2,1,404636,86.05,3,347,80,contest@0526,51-100
U0527,158,35,35,17,2,1,5,998139,63.66,20,1,57,contest@0527,1-10
U0528,113,81,74,13,4,2,4,254300,51.53,8,55,23,contest@0528,1-10
U0529,76,8,84,17,5,4,3,875171,73.53,19,468,5,contest@0529,51-100
U0530,198,56,44,18,2,2,5,530421,98.23,14,214,25,contest@0530,11-20
U0531,155,64,18,16,1,2,1,988407,72.78,3,172,60,contest@0531,1-10
U0532,71,64,46,10,2,1,1,542089,85.51,5,52,65,contest@0532,21-50
U0533,89,27,20,18,3,4,4,663895,61.71,5,242,11,contest@0533,21-50
U0534,95,33,77,4,2,5,1,351977,51.92,3,109,38,contest@0534,1-10
U0535,150,43,33,4,5,3,4,986857,83.82,1,391,38,contest@0535,11-20
U0536,164,88,93,11,3,1,5,779169,64.36,10,108,9,contest@0536,11-20
U0537,101,73,71,14,2,4,4,611016,50.96,5,115,50,contest@0537,11-20
U0538,60,8,41,11,1,5,4,208958,63.96,19,436,11,contest@0538,21-50
U0539,42,98,41,7,3,2,3,897917,70.19,9,157,33,contest@0539,21-50
U0540,174,15,92,18,3,1,5,879894,80.16,11,293,61,contest@0540,21-50
U0541,191,75,77,12,5,3,2,174700,84.13,8,458,50,contest@0541,11-20
U0542,52,14,51,12,4,5,2,629791,68.61,16,390,36,contest@0542,1-10
U0543,152,31,59,5,5,3,4,188756,59.06,18,253,77,contest@0543,51-100
U0544,10,7,83,16,1,2,4,593466,96.69,12,133,14,contest@0544,51-100
U0545,89,10,42,10,4,4,1,835880,87.46,15,219,40,contest@0545,21-50
U0546,13,82,27,16,4,4,1,209023,81.85,13,118,72,contest@0546,11-20
U0547,166,11,37,13,3,3,3,751679,60.69,2,397,99,contest@0547,51-100
U0548,55,53,40,6,4,2,2,581638,86.62,2,360,79,contest@0548,11-20
U0549,16,92,69,13,4,2,3,728066,77.82,3,259,94,contest@0549,1-10
U0550,22,93,86,4,1,1,4,357736,98.31,1,442,19,contest@0550,11-20
U0551,146,37,47,8,1,4,2,646646,94.45,20,298,6,contest@0551,11-20
U0552,46,71,8,14,3,4,4,464799,52.64,6,337,40,contest@0552,51-100
U0553,194,76,65,6,2,5,1,835557,61.13,20,19,61,contest@0553,21-50
U0554,160,56,78,5,4,2,3,432422,73.43,10,128,48,contest@0554,51-100
U0555,35,52,23,20,5,3,1,920940,73.51,18,275,89,contest@0555,1-10
U0556,175,53,65,15,5,5,2,160978,96.69,3,187,95,contest@0556,1-10
U0557,134,34,32,19,5,2,5,456068,68.13,5,371,27,contest@0557,21-50
U0558,184,82,14,19,5,1,2,522307,72.6,15,97,90,contest@0558,51-100
U0559,112,90,87,7,3,5,4,504786,82.15,20,476,56,contest@0559,1-10
U0560,70,82,36,3,5,1,2,911423,50.28,18,181,59,contest@0560,51-100
U0561,127,43,86,5,3,3,1,818522,70.35,17,290,33,contest@0561,1-10
U0562,187,93,51,6,3,4,4,642138,65.94,8,480,21,contest@0562,1-10
U0563,151,73,46,3,1,4,3,132849,53.13,7,405,78,contest@0563,51-100
U0564,115,61,7,15,3,4,2,476762,86.96,4,482,41,contest@0564,21-50
U0565,103,73,21,16,5,5,3,411585,78.26,20,320,93,contest@0565,11-20
U0566,62,90,53,8,5,5,5,529714,72.1,8,285,59,contest@0566,21-50
U0567,116,16,84,4,5,2,1,513211,82.65,2,440,85,contest@0567,1-10
U0568,144,96,74,18,1,3,1,912674,84.24,9,211,24,contest@0568,11-20
U0569,73,29,24,6,3,2,5,992769,92.49,1,126,11,contest@0569,11-20
U0570,163,85,49,5,5,5,1,692072,92.19,3,136,45,contest@0570,11-20
U0571,125,25,8,7,3,3,4,568391,62.53,16,20,81,contest@0571,21-50
U0572,181,10,69,6,5,4,4,410100,67.24,1,143,25,contest@0572,51-100
U0573,76,8,78,13,4,2,4,307608,98.47,8,63,22,contest@0573,1-10
U0574,47,6,10,14,5,3,5,503263,78.87,17,315,65,contest@0574,51-100
U0575,107,75,7,19,1,4,5,610107,52.04,19,37,20,contest@0575,11-20
U0576,109,50,65,4,1,5,3,230644,73.75,4,197,61,contest@0576,21-50
U0577,197,8,68,14,5,1,4,207082,80.47,18,467,32,contest@0577,21-50
U0578,189,40,96,4,3,4,2,823352,76.85,10,188,55,contest@0578,11-20
U0579,30,58,20,10,5,2,1,654490,61.06,6,465,15,contest@0579,1-10
U0580,75,15,16,16,5,4,4,812301,63.94,16,191,37,contest@0580,11-20
U0581,34,12,10,13,3,4,1,913951,72.23,7,241,1,contest@0581,21-50
U0582,13,72,39,16,1,3,4,247245,51.24,4,64,52,contest@0582,51-100
U0583,92,61,100,11,4,5,3,542304,80.27,15,140,86,contest@0583,1-10
U0584,20,66,75,3,1,4,1,251020,99.27,18,480,14,contest@0584,11-20
U0585,159,26,5,7,3,3,1,502272,52.87,11,225,56,contest@0585,51-100
U0586,81,99,92,8,4,2,5,257183,61.64,14,37,5,contest@0586,11-20
U0587,156,37,40,9,3,3,3,416729,72.29,12,212,31,contest@0587,51-100
U0588,153,7,94,9,4,4,1,636591,66.63,15,351,19,contest@0588,11-20
U0589,169,26,44,14,3,4,4,315137,89.34,16,342,48,contest@0589,51-100
U0590,199,79,9,8,5,3,4,425817,88.0,18,177,63,contest@0590,21-50
U0591,103,68,17,11,3,4,4,890193,63.2,8,48,66,contest@0591,51-100
U0592,115,13,77,8,4,3,3,575958,98.93,13,346,54,contest@0592,11-20
U0593,48,87,60,17,3,1,2,313064,62.59,7,401,6,contest@0593,1-10
U0594,186,31,15,17,5,5,4,413270,96.87,20,37,84,contest@0594,1-10
U0595,107,18,56,12,5,2,3,254183,50.78,8,24,86,contest@0595,21-50
U0596,57,76,95,17,3,5,2,150412,96.23,16,452,63,contest@0596,1-10
U0597,78,33,22,17,5,3,5,302771,88.03,16,190,56,contest@0597,21-50
U0598,182,74,59,6,1,5,2,595837,59.76,1,309,55,contest@0598,21-50
U0599,191,25,40,5,4,5,3,302083,75.47,3,394,26,contest@0599,1-10
U0600,130,28,10,15,1,5,2,306143,88.95,11,402,54,contest@0600,11-20
U0601,62,38,79,15,4,3,1,714690,56.81,16,452,37,contest@0601,11-20
U0602,185,95,12,17,1,5,1,426621,69.08,18,414,41,contest@0602,11-20
U0603,140,45,95,20,1,1,2,877044,91.73,3,42,22,contest@0603,21-50
U0604,16,5,79,17,2,2,5,309212,86.08,1,193,41,contest@0604,51-100
U0605,168,71,68,18,2,3,3,358334,92.32,3,45,67,contest@0605,11-20
U0606,28,49,29,19,4,1,1,203647,51.85,20,223,56,contest@0606,21-50
U0607,61,10,46,9,4,5,5,222040,78.71,10,337,58,contest@0607,1-10
U0608,144,78,52,13,4,3,4,740049,93.31,7,205,64,contest@0608,1-10
U0609,130,15,47,19,5,2,5,746828,77.5,4,108,80,contest@0609,51-100
U0610,126,77,26,8,2,2,4,514171,51.16,19,113,47,contest@0610,1-10
U0611,13,25,80,10,4,3,1,125797,81.75,6,244,34,contest@0611,1-10
U0612,175,66,37,5,5,4,5,282288,75.48,3,52,70,contest@0612,11-20
U0613,164,84,60,18,5,5,2,130703,69.97,19,347,66,contest@0613,11-20
U0614,104,33,72,5,2,3,1,908946,97.1,7,358,18,contest@0614,1-10
U0615,157,10,65,14,1,4,1,770795,74.57,6,371,46,contest@0615,21-50
U0616,93,40,33,7,4,1,4,134299,69.58,20,240,99,contest@0616,1-10
U0617,34,67,30,18,3,5,1,893097,96.74,5,17,51,contest@0617,11-20
U0618,106,93,77,8,4,3,3,426719,80.03,13,460,49,contest@0618,1-10
U0619,12,34,60,13,2,2,2,268840,71.83,5,250,100,contest@0619,1-10
U0620,167,65,23,16,1,5,1,535648,80.79,13,111,66,contest@0620,11-20
U0621,123,37,63,18,3,2,4,818745,59.0,6,339,16,contest@0621,11-20
U0622,79,6,98,12,2,5,1,184517,77.44,16,382,94,contest@0622,51-100
U0623,127,19,85,12,4,3,2,309462,62.7,9,324,2,contest@0623,51-100
U0624,13,22,34,10,4,1,4,555934,82.26,12,188,28,contest@0624,11-20
U0625,59,69,51,16,5,5,3,520512,63.02,17,212,28,contest@0625,51-100
U0626,26,35,51,7,2,3,3,257815,55.74,17,209,36,contest@0626,51-100
U0627,78,9,98,19,3,1,5,944584,80.98,6,413,40,contest@0627,21-50
U0628,147,44,12,6,1,3,3,100162,96.38,12,320,60,contest@0628,1-10
U0629,96,35,21,3,4,5,2,792138,91.84,18,122,84,contest@0629,51-100
U0630,45,66,80,3,4,5,5,654091,95.61,14,72,37,contest@0630,51-100
U0631,107,24,91,10,4,5,3,473503,99.65,2,181,47,contest@0631,1-10
U0632,53,76,45,18,3,1,5,505028,74.37,11,202,95,contest@0632,11-20
U0633,104,83,9,20,5,2,1,501202,96.72,7,377,65,contest@0633,1-10
U0634,155,62,30,19,4,3,1,476390,94.86,4,56,41,contest@0634,1-10
U0635,179,21,97,9,4,4,1,790035,69.96,15,91,1,contest@0635,51-100
U0636,194,35,81,16,3,5,1,623338,57.64,2,448,54,contest@0636,1-10
U0637,176,57,48,3,2,1,4,403727,88.78,13,41,64,contest@0637,1-10
U0638,74,54,82,5,2,2,2,766083,84.89,14,164,19,contest@0638,51-100
U0639,122,71,78,11,5,1,2,206651,70.77,7,159,40,contest@0639,21-50
U0640,113,13,8,6,1,3,3,818442,62.93,6,223,41,contest@0640,11-20
U0641,151,98,97,12,2,5,2,922115,84.32,3,413,59,contest@0641,21-50
U0642,122,78,22,8,5,3,3,489787,60.9,2,80,49,contest@0642,51-100
U0643,69,88,11,20,3,2,4,145161,71.27,11,345,3,contest@0643,51-100
U0644,156,10,29,10,2,4,1,905474,70.2,5,420,77,contest@0644,1-10
U0645,170,60,51,14,4,3,4,792157,90.03,20,227,54,contest@0645,11-20
U0646,66,68,48,9,4,1,1,505660,74.22,1,333,94,contest@0646,21-50
U0647,79,76,70,11,1,1,2,474979,59.98,19,252,2,contest@0647,21-50
U0648,65,49,46,15,5,4,5,957479,74.49,9,388,52,contest@0648,21-50
U0649,41,54,17,7,1,5,5,845325,50.06,5,180,36,contest@0649,51-100
U0650,93,17,8,15,4,2,3,803979,92.97,18,466,93,contest@0650,1-10
U0651,15,30,56,9,4,4,1,697203,71.92,12,191,89,contest@0651,51-100
U0652,196,76,39,7,5,4,4,475405,76.01,15,185,42,contest@0652,51-100
U0653,144,40,54,8,4,5,1,625170,86.49,2,5,89,contest@0653,11-20
U0654,190,37,17,16,5,3,1,215703,99.4,4,263,17,contest@0654,1-10
U0655,13,8,96,12,4,5,4,664233,77.34,12,57,78,contest@0655,1-10
U0656,173,7,33,5,5,3,3,473917,71.01,1,435,64,contest@0656,1-10
U0657,140,35,97,3,1,5,4,917004,64.65,15,54,50,contest@0657,21-50
U0658,14,18,86,9,1,5,4,957169,82.8,13,158,37,contest@0658,11-20
U0659,122,89,25,12,4,4,1,520968,58.47,18,143,91,contest@0659,11-20
U0660,79,41,26,3,4,3,5,601083,87.2,11,208,75,contest@0660,51-100
U0661,118,72,78,4,5,5,5,469561,89.43,15,384,41,contest@0661,51-100
U0662,136,59,16,17,1,5,3,549425,90.69,20,133,3,contest@0662,21-50
U0663,158,74,37,17,3,4,3,359508,78.26,3,272,28,contest@0663,51-100
U0664,125,34,91,13,2,4,3,277435,80.01,14,174,43,contest@0664,21-50
U0665,176,85,48,20,4,1,1,566859,51.73,16,293,45,contest@0665,21-50
U0666,44,91,54,3,5,2,4,266191,80.95,7,208,2,contest@0666,21-50
U0667,26,97,71,5,2,1,1,202312,70.42,3,454,93,contest@0667,51-100
U0668,147,79,59,14,3,2,2,475699,88.02,9,169,87,contest@0668,1-10
U0669,68,28,68,20,5,4,1,793117,85.39,16,77,64,contest@0669,11-20
U0670,185,39,43,6,3,2,5,428353,96.45,12,39,77,contest@0670,1-10
U0671,85,41,77,20,3,4,1,507459,99.86,2,233,25,contest@0671,51-100
U0672,183,89,38,10,4,4,3,199077,79.4,5,294,70,contest@0672,11-20
U0673,150,96,51,5,4,5,4,496550,53.05,2,36,1,contest@0673,51-100
U0674,91,97,50,14,4,5,1,978269,52.57,16,44,76,contest@0674,21-50
U0675,55,79,83,20,1,3,3,815096,82.95,19,469,55,contest@0675,11-20
U0676,99,68,80,20,1,2,1,550737,67.93,12,275,62,contest@0676,1-10
