UserID,No. Of Contests,No. of Questions,Easy,Medium,Hard,Topics,T1 Easy,T1 Medium,T1 Hard,Tn_Level,Accuracy,No Of Attempts,Time Taken,Platform Rank
U0384,15,110,115,75,49,4,2,2,4,861263,72.2,12,397,N4
U0385,20,100,69,94,91,19,3,4,1,208484,64.6,3,149,N1
U0386,18,398,69,69,19,7,5,3,2,748646,80.69,15,471,N1
U0387,4,393,69,45,86,19,4,3,2,757656,81.42,7,59,N3
U0388,1,73,32,45,6,9,2,3,3,841475,98.78,6,261,N3
U0389,13,133,118,75,67,16,5,2,3,839876,75.02,3,193,N2
U0390,11,306,92,73,47,10,1,5,2,655910,57.67,18,136,N4
U0391,14,69,103,35,79,7,4,4,5,920440,91.35,4,390,N5
U0392,1,302,158,90,48,5,2,4,5,272804,52.59,15,424,N2
U0393,16,415,115,36,66,10,1,2,2,652459,69.93,17,72,N1
U0394,7,420,198,82,12,10,1,5,4,451256,75.01,3,168,N1
U0395,1,78,175,60,37,6,1,2,1,278038,70.28,11,291,N3
U0396,5,377,154,66,47,16,4,3,1,618681,59.83,17,405,N3
U0397,11,342,167,29,20,7,5,2,4,242541,63.94,2,446,N2
U0398,10,495,181,58,6,9,4,3,5,234831,78.63,2,15,N5
U0399,8,317,76,36,36,8,3,3,3,837403,61.64,4,101,N5
U0400,6,460,40,85,33,5,3,5,3,354323,67.54,1,311,N3
U0401,4,247,128,71,19,13,2,3,4,272915,73.87,14,348,N1
U0402,1,70,39,50,58,18,1,2,4,894398,77.82,15,286,N1
U0403,20,381,66,86,98,20,3,2,2,358648,78.05,16,454,N5
U0404,6,204,40,86,32,16,5,1,1,941679,92.67,11,156,N5
U0405,12,50,64,41,70,16,4,1,4,355658,79.82,15,108,N3
U0406,14,398,90,45,36,17,1,3,2,763943,65.86,18,241,N2
U0407,20,365,142,27,24,10,4,5,2,159037,68.26,11,459,N1
U0408,10,476,50,22,13,9,1,5,3,814030,75.35,8,139,N2
U0409,15,330,178,29,91,6,3,3,4,449118,99.54,12,167,N4
U0410,17,176,16,15,59,14,2,4,4,191656,80.03,5,44,N5
U0411,15,113,96,5,25,8,2,5,4,449624,66.33,5,179,N2
U0412,8,291,158,43,71,16,5,4,4,923876,57.29,10,82,N5
U0413,14,78,145,22,31,18,5,5,1,682316,59.53,5,369,N2
U0414,18,177,74,67,15,17,1,1,4,283932,91.22,19,21,N4
U0415,5,89,96,85,23,4,3,3,2,543536,84.27,2,208,N2
U0416,12,313,179,35,30,9,2,5,4,744718,70.27,20,212,N3
U0417,13,331,32,95,56,4,5,1,4,568745,93.63,17,87,N1
U0418,8,85,165,56,22,19,2,3,4,328550,84.68,8,268,N5
U0419,10,362,153,37,56,3,5,2,5,232883,62.13,3,328,N5
U0420,15,91,157,65,43,7,3,2,1,472216,88.4,6,371,N1
U0421,3,426,105,65,5,10,1,5,2,150665,78.29,10,482,N2
U0422,7,458,80,57,98,16,4,1,5,239560,77.56,14,210,N3
U0423,8,337,193,7,14,11,3,4,4,812161,89.41,11,152,N1
U0424,20,98,148,57,20,9,3,5,3,447494,71.71,17,396,N5
U0425,19,71,107,28,17,5,5,3,1,991302,57.59,19,119,N3
U0426,7,126,67,15,73,9,5,2,5,601495,57.49,12,440,N5
U0427,11,242,152,48,72,9,2,3,5,896487,66.75,10,16,N4
U0428,5,244,114,48,26,12,4,1,5,415835,71.04,3,321,N5
U0429,13,64,100,68,61,9,1,1,2,658470,87.42,17,196,N1
U0430,10,200,99,56,74,14,1,1,2,295398,57.77,16,97,N3
U0431,20,385,54,34,55,16,2,2,1,204641,84.55,1,50,N5
U0432,2,96,190,20,40,18,4,2,1,510243,88.31,18,192,N2
U0433,7,272,74,99,29,18,1,4,1,320513,91.79,14,437,N2
U0434,20,374,69,96,91,11,1,3,1,817049,62.36,5,166,N3
U0435,15,410,65,12,11,16,2,3,1,800752,79.65,11,113,N2
U0436,18,314,18,37,64,12,2,2,1,648285,80.7,10,341,N2
U0437,12,164,141,97,82,19,1,3,2,422065,64.9,1,206,N3
U0438,2,131,117,39,62,5,1,3,5,107701,86.19,14,198,N1
U0439,16,380,58,54,32,7,1,3,4,721879,59.38,15,329,N5
U0440,9,493,191,79,26,5,4,5,1,823196,80.98,13,156,N4
U0441,18,68,12,7,73,17,5,3,1,633695,76.45,13,479,N5
U0442,11,383,33,49,98,19,3,1,2,974569,85.01,18,101,N1
U0443,12,85,52,72,30,11,1,5,2,447465,83.25,7,74,N4
U0444,7,415,116,91,81,7,1,1,5,955745,79.38,11,69,N4
U0445,6,92,44,28,24,6,5,5,5,184478,81.59,20,118,N5
U0446,17,488,141,93,75,12,2,2,3,473177,61.04,20,410,N1
U0447,20,353,166,85,58,13,1,2,2,730396,84.75,16,109,N4
U0448,11,253,21,23,34,19,3,4,4,864789,87.44,15,363,N4
U0449,11,372,167,73,71,6,2,2,5,685990,86.6,17,438,N3
U0450,7,110,59,61,97,20,3,4,4,949187,99.16,15,489,N2
U0451,14,79,178,14,85,12,2,3,4,603446,92.65,12,184,N2
U0452,5,274,28,94,62,10,2,3,5,265093,77.73,4,292,N2
U0453,5,315,153,64,5,17,3,3,1,854919,76.74,4,233,N3
U0454,12,134,174,67,76,20,3,5,5,534487,67.94,8,273,N1
U0455,5,340,107,7,99,20,1,3,4,759665,73.42,19,136,N1
U0456,5,360,138,23,64,10,5,3,3,977105,69.96,18,164,N1
U0457,11,56,194,60,22,3,3,3,5,168037,63.1,12,322,N5
U0458,9,424,196,79,89,19,1,4,3,718253,52.91,14,248,N3
U0459,12,415,168,29,10,13,5,3,2,154920,68.51,5,342,N5
U0460,7,54,153,42,5,4,1,2,2,994202,91.3,20,454,N1
U0461,6,437,48,96,98,17,3,4,3,215164,83.63,17,378,N1
U0462,3,296,15,26,13,11,4,3,3,180272,87.6,3,128,N5
U0463,16,412,25,57,62,14,4,5,4,935370,62.79,4,392,N2
U0464,11,200,47,98,20,14,2,5,4,558983,93.99,14,486,N4
U0465,14,133,14,67,40,19,3,1,5,872444,99.62,19,278,N3
U0466,11,361,177,43,40,9,5,5,2,281821,84.93,3,392,N3
U0467,16,110,113,32,91,17,2,5,1,606793,69.7,6,269,N3
U0468,9,458,41,25,28,12,2,2,5,205923,61.83,17,420,N2
U0469,17,86,192,78,68,14,2,2,4,171370,95.98,3,336,N5
U0470,3,186,14,73,17,14,3,1,1,957365,93.21,11,65,N2
U0471,20,207,57,69,49,7,1,5,4,520287,88.3,11,277,N2
U0472,3,433,190,24,43,3,2,4,3,986244,93.74,19,311,N4
U0473,13,399,153,74,68,10,2,4,5,267586,92.75,4,23,N5
U0474,6,218,37,17,27,10,2,2,5,311118,53.94,19,18,N2
U0475,11,311,51,7,41,11,3,3,5,739957,88.4,7,281,N2
U0476,20,485,174,62,89,14,2,5,1,680287,82.81,11,412,N2
U0477,20,303,134,17,45,12,3,3,2,148084,54.86,20,226,N3
U0478,17,295,16,51,41,14,4,5,5,981243,54.22,10,244,N2
U0479,18,410,97,81,34,15,3,4,2,785097,52.56,5,368,N2
U0480,1,255,68,13,39,14,4,2,2,519805,97.32,12,363,N3
U0481,15,117,163,83,80,5,3,5,1,942640,54.86,11,189,N5
U0482,17,312,20,59,29,14,3,2,3,124998,58.35,17,26,N2
U0483,12,254,27,97,24,16,4,1,4,224579,66.56,16,157,N4
U0484,16,245,148,98,87,9,5,1,1,161580,50.74,9,300,N1
U0485,2,271,116,18,41,5,2,5,2,911817,63.09,20,352,N5
U0486,17,389,133,35,96,18,4,1,4,392418,88.22,11,363,N5
U0487,12,432,55,80,81,4,2,4,4,954346,51.18,7,253,N2
U0488,13,256,55,36,39,16,3,3,4,954982,56.43,5,50,N4
U0489,10,332,36,83,63,17,3,4,2,231356,77.07,2,179,N3
U0490,1,253,186,25,68,10,5,3,1,553588,85.85,17,277,N2
U0491,17,95,44,85,87,19,1,5,5,838475,86.67,8,193,N4
U0492,13,247,117,28,80,15,3,3,2,348603,88.71,14,383,N2
U0493,6,162,141,68,45,16,1,5,3,140104,67.46,1,409,N3
U0494,4,332,10,54,13,20,1,4,4,519470,53.73,16,16,N5
U0495,6,198,103,42,78,5,3,4,1,546134,56.8,3,202,N5
U0496,20,85,196,49,68,7,5,2,2,576914,68.59,19,352,N3
U0497,19,125,105,35,53,9,5,3,5,541736,63.36,6,392,N1
U0498,17,358,57,22,50,12,1,1,4,518836,70.5,14,478,N5
U0499,10,294,70,47,62,11,1,1,1,264107,54.86,20,15,N2
U0500,2,215,82,99,20,12,3,1,5,343808,53.28,12,44,N3
U0501,17,462,83,15,52,9,1,3,4,997997,89.42,20,4,N4
U0502,7,190,40,75,84,7,3,3,1,518473,93.14,3,206,N4
U0503,5,355,130,20,84,5,2,5,4,744033,88.2,18,429,N5
U0504,16,456,179,42,11,9,4,4,5,270586,74.2,11,359,N3
U0505,19,142,152,72,54,7,1,3,2,700435,64.72,18,328,N3
U0506,19,185,195,11,20,4,5,2,4,968373,87.39,1,371,N2
U0507,1,53,34,19,30,18,1,2,2,648913,53.0,6,468,N2
U0508,10,315,61,76,27,9,2,4,4,565804,65.18,7,347,N3
U0509,18,290,13,26,26,19,2,2,1,511113,53.73,7,69,N4
U0510,20,106,61,60,11,19,1,1,5,712739,91.23,14,445,N5
U0511,14,163,116,96,51,14,4,5,4,964711,83.13,20,23,N2
U0512,15,267,95,80,89,4,3,2,4,851041,54.14,7,143,N1
U0513,8,102,167,71,51,13,3,1,3,485260,52.51,12,440,N4
U0514,6,84,139,20,53,6,2,1,1,515562,95.83,17,301,N1
U0515,15,222,21,8,60,15,3,4,3,991844,71.6,5,116,N4
U0516,10,333,72,54,49,4,1,3,3,645406,65.41,6,155,N5
U0517,4,457,131,23,51,10,4,2,5,195774,83.84,5,429,N1
U0518,16,187,48,38,80,9,2,1,5,930109,75.99,14,128,N5
U0519,5,479,136,74,12,5,4,1,2,181119,66.36,11,97,N1
U0520,14,344,82,31,33,16,1,5,5,128618,66.32,4,381,N1
U0521,5,184,13,28,88,17,1,5,1,109672,98.39,17,138,N3
U0522,7,139,75,51,58,18,2,5,2,983791,53.15,8,382,N1
U0523,12,297,116,23,8,11,5,5,2,779656,72.29,20,308,N3
U0524,9,188,155,63,65,15,2,3,1,913128,55.42,7,383,N1
U0525,12,119,31,46,27,7,1,5,5,799592,81.25,5,74,N1
U0526,14,376,24,46,36,11,3,1,4,380183,91.31,4,53,N5
U0527,9,56,194,32,64,6,2,2,3,983438,92.51,2,157,N1
U0528,20,392,185,33,25,12,1,4,3,661385,83.7,18,355,N1
U0529,13,445,173,82,14,6,3,1,4,782057,54.58,8,411,N1
U0530,8,446,175,66,74,16,4,5,1,718178,74.7,14,156,N5
U0531,11,341,38,23,36,12,3,5,4,936749,72.68,5,415,N5
U0532,20,452,47,37,92,16,5,3,4,849606,84.15,6,113,N3
U0533,7,298,126,82,9,13,2,4,4,679471,80.14,18,323,N1
U0534,3,320,23,78,30,8,1,2,5,876719,62.0,15,290,N1
U0535,20,434,188,58,6,3,2,2,5,867079,71.64,2,186,N4
U0536,16,433,125,40,59,5,4,3,2,680346,99.05,16,314,N5
U0537,19,313,170,9,69,12,3,3,4,226730,63.2,2,289,N4
U0538,8,178,33,91,97,19,1,5,2,958615,92.42,18,412,N4
U0539,19,143,118,70,82,11,3,2,1,350742,57.94,11,460,N1
U0540,4,270,153,72,16,12,1,4,4,576726,67.05,5,35,N3
U0541,14,316,193,14,24,15,5,3,3,841227,78.91,5,9,N4
U0542,11,289,122,35,44,10,2,3,1,393488,60.29,18,167,N5
U0543,14,176,177,12,16,20,2,2,2,333422,85.55,3,165,N4
U0544,14,102,59,26,58,3,4,5,3,546124,60.17,10,248,N2
U0545,5,297,181,80,66,10,3,4,1,949350,86.3,2,96,N3
U0546,6,165,169,45,39,20,1,2,3,540294,89.86,19,274,N4
U0547,19,138,170,32,59,13,5,1,4,726399,87.94,14,496,N1
U0548,15,226,191,66,55,20,3,2,1,756467,57.6,10,35,N1
U0549,15,160,179,16,95,8,2,3,3,793028,50.13,1,486,N1
U0550,6,415,95,92,100,11,3,1,4,500056,68.94,14,284,N4
U0551,19,422,53,13,47,7,2,2,1,521658,71.18,16,408,N1
U0552,9,352,110,58,13,13,2,3,2,404456,96.45,3,262,N4
U0553,12,489,107,72,45,20,4,5,5,124137,77.84,3,94,N1
U0554,1,457,99,13,30,12,5,4,3,597207,91.51,17,331,N2
U0555,15,89,108,19,46,13,4,4,1,573781,86.01,8,139,N4
U0556,6,97,192,5,50,11,2,4,1,562158,82.47,8,429,N3
U0557,5,215,53,46,6,11,3,1,1,462739,69.05,14,98,N1
U0558,18,159,19,98,37,15,4,1,3,146109,69.64,3,474,N3
U0559,16,111,172,7,89,3,5,3,3,894401,52.44,5,88,N1
U0560,8,121,133,91,76,18,5,4,1,204480,81.11,6,188,N3
U0561,16,409,45,90,60,5,2,1,2,285462,94.58,11,29,N1
U0562,7,85,96,28,91,14,5,5,5,472780,68.04,8,152,N1
U0563,15,440,91,57,10,13,1,3,3,290581,71.83,16,145,N4
U0564,3,418,13,79,48,3,3,2,1,235609,85.69,11,309,N3
U0565,15,451,126,37,25,5,5,4,2,311914,78.81,8,171,N4
U0566,18,120,129,53,59,13,1,2,4,534040,77.8,14,439,N4
U0567,20,164,31,72,30,16,2,2,2,160711,67.14,14,303,N4
U0568,1,396,192,8,84,15,3,2,4,380826,95.0,4,321,N1
U0569,17,290,154,86,94,20,2,2,1,720132,98.65,16,82,N3
U0570,3,226,46,15,22,5,2,5,5,729835,70.57,6,52,N4
U0571,13,298,56,69,10,7,2,1,4,186148,54.14,4,72,N4
U0572,16,97,90,82,34,15,1,5,4,299798,55.41,2,15,N4
U0573,4,280,166,25,81,20,1,4,4,523479,68.52,13,430,N4
U0574,13,485,95,28,22,3,2,4,5,553699,52.14,7,27,N5
U0575,13,256,66,14,80,10,1,4,2,514264,68.64,11,365,N2
U0576,16,300,24,95,6,13,4,2,1,516911,52.97,13,410,N5
U0577,6,147,198,78,72,7,1,5,4,151103,85.68,10,193,N2
U0578,10,334,119,27,41,16,4,1,1,225583,65.79,8,171,N5
U0579,12,122,38,52,28,10,5,5,2,527314,61.61,9,43,N5
U0580,11,403,108,97,94,9,5,1,1,306771,56.6,2,382,N1
U0581,8,369,120,97,30,8,5,5,3,843247,61.04,6,52,N3
U0582,8,304,109,97,17,13,4,3,5,171517,86.27,15,360,N2
U0583,2,363,143,44,20,15,5,1,2,845951,52.52,8,264,N3
U0584,15,459,161,91,93,3,4,4,4,545635,81.37,1,345,N3
U0585,15,328,36,27,42,7,2,2,4,435910,87.57,3,337,N1
U0586,4,367,186,76,66,3,2,4,2,760255,75.25,18,369,N1
U0587,5,340,107,39,98,5,5,3,1,745183,58.37,11,227,N4
U0588,9,332,135,36,76,12,5,4,4,494061,88.29,17,84,N4
U0589,19,232,128,45,64,11,2,2,3,270376,78.37,3,53,N4
U0590,4,53,194,83,65,20,3,5,5,426719,87.72,4,418,N1
U0591,6,434,11,90,18,6,2,5,2,705371,62.31,15,25,N1
U0592,14,134,38,74,63,10,3,3,3,738064,61.07,1,54,N3
U0593,9,53,13,14,83,18,2,1,5,801369,69.86,7,202,N1
U0594,12,333,124,10,15,12,3,1,5,169606,97.93,5,323,N3
U0595,9,472,25,31,69,8,5,3,5,956957,53.33,20,119,N1
U0596,14,275,74,26,87,8,3,4,1,430203,92.22,17,48,N4
U0597,8,371,139,28,91,6,5,4,1,810016,60.55,2,148,N2
U0598,10,190,172,68,66,18,2,2,3,420451,82.54,3,243,N5
U0599,3,133,133,24,88,18,1,2,2,847087,66.0,3,209,N2
U0600,15,54,12,80,75,7,2,4,1,352709,72.06,11,259,N4
U0601,7,356,194,15,98,11,4,3,5,613942,99.93,12,159,N5
U0602,10,299,160,31,66,17,3,1,4,840764,80.03,10,445,N2
U0603,8,302,25,83,91,18,2,5,3,161075,88.1,20,244,N3
U0604,7,102,111,48,13,20,4,3,5,156794,50.56,14,377,N3
U0605,14,445,105,29,80,4,4,3,2,795349,74.57,13,32,N1
U0606,11,272,90,97,5,11,1,2,4,439109,68.65,8,133,N1
U0607,20,334,56,26,32,4,1,2,4,868364,53.14,12,44,N3
U0608,15,192,79,89,49,18,5,4,5,712554,82.37,15,375,N3
U0609,15,238,109,19,81,6,1,1,2,734965,86.43,17,481,N3
U0610,9,56,112,41,89,9,2,4,2,409737,68.32,14,32,N5
U0611,3,429,17,33,14,8,1,1,4,411734,60.59,8,231,N1
U0612,20,384,40,87,91,12,5,5,4,299900,76.87,5,482,N1
U0613,12,303,49,45,25,14,1,5,3,524351,52.48,9,169,N1
U0614,10,112,59,47,49,19,1,5,5,745290,58.35,4,486,N3
U0615,13,483,26,95,72,16,1,4,1,293245,63.52,16,422,N2
U0616,11,469,171,25,75,16,1,1,2,954674,82.05,4,77,N3
U0617,12,168,187,86,37,3,1,1,3,832800,90.07,15,184,N3
U0618,20,261,74,27,31,20,2,1,4,887006,69.53,2,367,N2
U0619,1,97,95,53,17,17,5,2,4,299770,89.87,3,134,N5
U0620,11,350,110,22,18,12,3,4,2,435446,90.36,7,45,N1
U0621,2,224,158,35,83,19,3,1,2,368800,53.15,20,376,N3
U0622,2,428,128,27,80,17,2,4,2,861930,58.29,7,479,N4
U0623,13,162,31,53,67,13,5,1,4,885808,58.04,19,279,N5
U0624,1,239,186,14,39,12,5,3,2,727485,60.02,5,160,N3
U0625,4,488,182,9,60,16,5,3,5,331280,66.12,6,30,N5
U0626,6,163,141,26,80,6,2,2,1,242689,69.39,2,448,N3
U0627,2,475,93,98,74,15,2,3,3,707596,73.17,15,485,N3
U0628,6,96,26,80,33,3,1,3,5,166553,92.75,15,305,N1
U0629,1,490,163,73,9,13,2,1,1,494835,70.39,4,472,N1
U0630,18,369,126,62,70,6,1,1,2,462784,71.6,2,441,N4
U0631,3,477,38,18,70,8,4,4,2,118860,60.04,14,357,N5
U0632,13,400,155,7,37,11,5,1,5,619063,70.21,6,290,N5
U0633,19,486,31,9,68,14,3,4,1,337693,76.04,4,81,N1
U0634,17,110,48,67,40,9,4,2,1,748863,64.19,13,123,N4
U0635,12,216,126,7,58,4,1,1,1,524006,52.87,4,346,N1
U0636,12,418,34,71,5,8,5,2,2,580993,88.59,1,322,N2
U0637,12,369,159,48,87,19,5,1,2,810993,81.31,3,436,N4
U0638,8,226,188,14,5,12,4,4,1,227638,68.63,18,116,N3
U0639,2,353,187,28,45,4,4,2,5,644841,75.13,17,427,N3
U0640,14,480,125,88,34,7,2,5,2,325417,94.25,6,54,N4
U0641,18,319,126,53,17,7,5,5,3,134603,53.21,11,67,N4
U0642,20,207,143,71,64,5,2,3,1,630050,90.45,11,199,N2
U0643,9,207,198,60,22,16,5,5,3,766084,91.9,16,380,N2
U0644,14,66,62,5,90,4,1,1,3,153823,83.96,9,358,N2
U0645,18,450,100,76,39,11,1,5,5,966230,90.78,20,422,N2
U0646,9,362,34,16,57,18,1,1,3,747553,68.61,14,473,N3
U0647,16,470,168,71,85,18,5,2,3,548316,58.7,20,389,N5
U0648,20,356,166,79,80,9,1,1,5,553267,79.28,10,289,N5
U0649,9,86,46,28,65,10,3,2,5,195893,53.54,5,221,N1
U0650,16,125,121,59,23,9,5,5,4,267227,72.51,14,484,N5
U0651,19,197,115,27,9,20,2,1,2,884013,68.38,17,362,N1
U0652,11,249,111,26,74,16,1,1,3,557720,64.84,4,215,N1
U0653,18,362,65,90,30,13,4,3,4,376654,72.19,14,30,N5
U0654,12,105,162,36,97,19,5,4,3,262922,72.21,12,385,N1
U0655,6,174,101,52,30,5,3,3,2,554479,96.38,20,79,N2
U0656,20,472,69,71,95,3,1,4,3,346632,99.68,19,149,N2
U0657,17,213,15,77,60,3,2,4,4,740274,76.32,5,357,N1
U0658,16,182,170,13,11,15,1,5,5,822946,74.6,13,278,N4
U0659,18,365,191,21,24,5,1,2,4,147317,87.93,1,449,N3
U0660,9,491,94,79,47,11,4,2,1,315425,72.53,12,46,N3
U0661,7,385,40,34,87,5,5,3,5,904499,75.28,18,4,N3
U0662,4,206,25,78,48,13,5,5,2,204180,55.73,4,172,N4
U0663,17,421,110,78,85,3,4,1,2,430679,73.33,14,169,N5
U0664,14,63,37,13,5,3,5,5,5,252011,80.12,1,56,N1
U0665,18,324,172,26,18,3,4,4,1,420650,89.38,1,337,N4
U0666,14,227,32,68,93,13,3,3,3,421829,86.12,12,374,N3
U0667,4,311,196,35,90,18,5,4,1,290151,92.78,1,217,N5
U0668,13,500,31,20,48,14,4,3,5,903360,51.18,5,162,N3
U0669,19,328,81,50,49,11,4,2,5,252538,92.89,18,98,N4
U0670,10,390,56,82,46,4,5,3,3,989956,54.8,10,164,N4
U0671,19,369,128,68,40,15,3,2,3,652393,52.46,18,263,N1
U0672,7,396,58,35,67,12,2,4,1,818187,88.17,2,282,N5
U0673,14,127,161,95,33,17,5,1,3,583830,97.93,6,480,N1
U0674,5,425,48,31,70,17,2,3,1,897920,92.02,7,116,N1
U0675,12,144,39,70,50,14,4,1,5,569287,56.8,4,268,N4
U0676,4,205,65,39,89,13,4,3,1,245176,67.26,3,497,N2
U0677,18,195,47,32,77,8,1,4,4,798342,80.72,12,489,N2
U0678,19,59,111,96,42,16,4,3,4,206613,82.06,14,233,N1
U0679,5,464,39,40,39,14,2,3,5,399397,79.9,18,238,N2
U0680,16,136,26,27,94,18,5,5,4,507941,53.26,8,282,N2
U0681,17,496,166,11,44,19,3,1,3,543054,74.3,15,393,N1
U0682,8,331,48,86,40,16,4,4,1,200632,74.36,15,35,N4
U0683,12,269,12,78,33,8,3,3,2,576335,89.23,1,276,N4
U0684,6,320,31,10,74,6,4,5,4,464330,88.38,18,268,N4
U0685,7,219,67,49,99,8,2,4,2,665937,60.17,16,328,N5
U0686,20,122,101,27,50,4,1,2,4,836263,79.88,2,95,N5
U0687,13,209,161,18,42,13,4,3,5,804404,70.95,3,212,N1
U0688,5,227,92,85,93,8,5,2,3,564959,98.59,11,399,N5
U0689,20,199,91,49,19,6,3,3,4,651215,80.73,20,156,N1
U0690,12,405,199,89,92,5,3,4,4,563349,54.3,17,246,N4
U0691,16,255,161,11,20,13,2,2,1,120436,92.64,20,341,N2
U0692,1,487,44,31,29,19,3,4,1,690479,89.61,16,385,N3
U0693,8,323,83,5,41,13,2,2,4,771654,86.2,16,469,N5
U0694,20,456,181,68,20,11,4,1,3,450292,50.98,10,245,N2
U0695,15,232,97,11,8,8,4,1,4,722350,96.66,13,203,N2
U0696,20,192,139,11,84,12,4,5,5,182025,87.62,1,179,N2
U0697,2,127,126,20,18,6,4,1,5,821172,74.62,3,243,N3
U0698,19,305,56,84,92,15,1,2,1,694986,91.19,19,112,N2
U0699,12,194,197,69,97,20,5,2,4,987340,82.01,13,413,N1
U0700,15,191,43,32,30,19,4,1,2,107342,92.35,14,88,N3
U0701,2,355,126,9,40,10,2,4,4,501358,96.06,15,197,N3
U0702,15,206,109,26,83,11,4,5,3,718024,68.71,20,215,N3
U0703,9,199,182,63,46,20,2,2,4,334272,57.94,2,149,N5
U0704,15,87,105,20,94,5,2,4,3,356672,97.68,9,42,N4
U0705,20,284,46,21,51,6,2,1,1,368102,58.35,7,389,N3
U0706,16,398,140,25,48,13,4,2,2,968616,93.33,2,174,N3
U0707,2,211,81,26,49,3,3,5,1,517154,78.53,4,179,N2
U0708,1,287,168,100,31,15,5,5,2,125459,51.24,12,469,N5
U0709,6,471,80,49,71,3,3,2,3,263062,68.07,13,72,N1
U0710,12,191,21,88,51,18,2,4,4,302193,84.36,16,494,N1
U0711,7,484,27,83,86,5,1,5,2,854345,82.52,4,281,N3
U0712,1,428,108,50,45,6,3,3,3,948275,72.94,10,193,N2
U0713,16,369,135,56,15,11,5,4,3,417473,80.78,13,199,N5
U0714,1,466,180,92,11,12,4,4,4,319780,57.57,17,20,N3
U0715,13,62,104,24,62,17,2,2,4,427764,99.66,19,89,N3
U0716,13,432,87,20,85,4,4,1,5,209768,95.63,16,162,N5
U0717,12,315,65,11,80,9,5,3,3,135638,93.51,10,297,N3
U0718,10,415,22,33,53,8,5,5,3,606114,74.97,8,176,N3
U0719,19,313,10,30,56,13,3,3,4,944442,85.73,8,369,N5
U0720,17,498,199,70,68,20,1,5,3,432634,95.79,8,253,N5
U0721,20,104,17,76,6,8,2,1,5,126576,59.66,2,316,N2
U0722,17,487,118,24,43,18,5,5,4,794154,93.73,5,234,N4
U0723,8,316,159,99,56,15,3,5,4,935664,74.35,9,445,N1
U0724,17,471,149,69,44,15,2,4,1,393905,89.44,14,38,N1
U0725,15,390,74,62,68,5,2,2,2,840982,84.54,18,454,N5
U0726,13,398,161,96,100,6,3,5,3,458280,52.61,19,436,N3
U0727,13,452,194,43,40,10,4,4,1,130083,74.92,12,220,N1
U0728,3,257,183,31,14,9,5,2,1,987830,95.03,20,104,N3
U0729,4,488,117,42,29,18,4,5,1,785020,91.48,10,80,N5
U0730,13,340,140,17,10,4,5,5,5,289922,73.72,6,121,N4
U0731,6,54,105,25,29,6,4,1,4,394462,79.76,6,431,N1
U0732,3,74,139,18,89,12,4,4,3,626828,54.39,7,490,N2
U0733,1,302,55,21,77,20,3,2,2,290820,62.52,13,278,N1
U0734,17,89,52,41,19,15,5,3,4,590256,54.75,18,75,N2
U0735,18,117,29,68,75,12,4,3,2,520673,58.1,17,8,N2
U0736,17,410,66,29,79,5,4,1,3,507828,64.54,19,84,N1
U0737,7,433,68,59,45,5,4,4,1,987813,54.92,5,358,N2
U0738,16,279,143,31,84,20,1,2,1,504522,51.19,14,217,N3
U0739,20,307,21,70,24,4,1,2,3,127868,73.6,8,430,N1
U0740,14,106,124,33,60,13,4,1,5,137606,94.71,19,214,N4
U0741,10,187,31,45,27,9,2,4,3,613014,93.69,13,368,N3
U0742,2,327,89,39,94,17,1,5,5,229002,55.74,1,11,N5
U0743,3,62,31,19,83,14,4,3,2,941922,87.38,16,199,N1
U0744,11,169,106,81,39,15,2,1,3,978879,62.7,9,131,N4
U0745,18,491,115,24,81,20,2,2,4,791866,75.18,15,317,N2
U0746,13,99,40,63,54,20,5,3,2,205468,88.82,20,240,N2
U0747,5,222,115,98,86,5,4,2,1,628059,92.86,7,353,N4
U0748,16,267,175,56,39,13,2,2,4,413862,79.43,19,29,N3
U0749,18,364,26,39,43,4,1,3,1,720852,55.64,19,339,N3
U0750,10,456,98,47,69,10,3,1,1,987229,82.71,8,260,N2
U0751,18,234,147,21,16,15,2,4,2,810020,98.19,15,41,N1
U0752,1,326,150,44,83,4,3,4,3,979885,85.85,4,266,N4
U0753,7,336,96,17,92,14,5,3,2,331750,85.43,5,102,N5
U0754,2,359,136,50,82,20,5,2,1,668798,71.76,10,157,N5
U0755,7,250,28,79,19,18,3,1,5,820220,84.04,6,292,N5
U0756,8,129,13,89,72,17,2,4,5,441657,78.17,7,273,N2
U0757,7,429,199,59,48,17,2,4,1,219657,99.67,14,442,N3
U0758,20,345,32,15,5,20,1,3,1,469203,98.25,14,464,N3
U0759,6,373,145,100,94,7,5,5,3,626140,76.17,6,90,N4
U0760,4,135,143,100,76,3,3,3,5,527592,66.83,2,305,N4
U0761,4,288,132,88,73,7,2,1,3,943145,88.14,16,125,N5
U0762,12,199,73,72,67,11,5,5,3,979399,76.31,3,395,N2
U0763,11,497,68,26,97,17,4,4,1,779496,82.95,9,148,N2
U0764,1,432,36,44,95,6,2,2,2,386665,58.6,20,187,N2
U0765,5,137,171,26,93,9,3,5,3,916226,83.66,15,247,N3
U0766,1,429,34,63,69,13,1,3,4,837936,79.07,18,329,N1
U0767,1,85,26,10,80,14,5,4,1,365021,61.98,16,86,N5
U0768,19,490,67,35,12,6,5,5,5,738614,77.28,18,407,N5
U0769,16,295,65,80,30,7,1,2,2,242274,88.47,19,255,N5
